Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,Pass_Rate_Sem1,Pass_Rate_Sem2,Academic_Momentum,Academic_Fatigue,Grade_Trend,Avg_Grade,Total_Approved,Overall_Pass_Rate,Load_Change,Zero_Activity_Sem2,Financial_Stress,Dropout_Risk,Credit_Completion,Grade_x_PassRate,Sem2_Intensity,Enrollment_Stability,Active_No_Graduate
1,1,3,9500,1,1,139.0,1,1,19,9,3,130.3,1,0,0,1,0,1,18,0,0,8,8,8,14.15375,0,0,8,8,8,14.15375,0,9.4,-0.8,-3.12,2,1.0,1.0,1.0,0.0,0.0,14.15375,16,1.0,0,0,0,0.0,1.0,14.15375,8.0,1.0,1
1,1,6,9500,1,1,136.0,1,1,1,4,5,123.3,0,0,0,0,0,0,18,0,0,8,8,0,0.0,8,0,8,8,0,0.0,8,9.4,-0.8,-3.12,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2,3.0,0.0,0.0,0.0,1.0,1
1,1,5,9773,1,1,110.0,1,19,38,3,5,117.4,1,0,0,1,0,0,20,0,0,6,7,6,13.833333333333334,0,0,6,6,6,12.833333333333334,0,11.1,0.6,2.02,2,1.0,1.0,1.0,0.0,-1.0,13.333333333333334,12,1.0,0,0,1,1.0,1.0,13.333333333333334,6.0,1.0,1
1,5,1,9670,1,1,135.0,1,1,12,4,4,140.3,1,0,0,1,0,0,19,0,0,6,7,6,13.428571428571429,0,0,6,6,4,14.0,0,12.4,0.5,1.79,1,1.0,0.6666666666666666,0.6666666666666666,-0.33333333333333337,0.5714285714285712,13.714285714285715,10,0.8333333333333334,0,0,1,1.3333333333333335,0.8333333333333334,11.42857142857143,4.0,0.6666666666666666,1
1,17,4,9500,1,1,129.0,1,38,37,9,5,120.0,1,0,0,1,0,0,19,0,0,8,8,7,12.454285714285716,0,0,8,8,7,12.454285714285716,0,10.8,1.4,1.74,2,0.875,0.875,0.765625,0.0,0.0,12.454285714285716,14,0.875,0,0,1,1.125,0.875,10.8975,7.0,1.0,1
1,1,4,9500,1,1,137.0,1,1,19,4,7,126.7,1,0,0,1,0,0,18,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,15.5,2.8,-4.06,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,1,2.0,0.0,0.0,0.0,1.0,1
1,17,3,9500,1,1,138.0,1,1,19,7,8,129.3,1,0,0,1,0,1,18,0,0,7,8,6,13.271666666666668,0,0,8,11,7,12.94375,0,12.4,0.5,1.79,2,0.8571428571428571,0.875,0.75,0.017857142857142905,-0.32791666666666863,13.107708333333335,13,0.8666666666666667,1,0,0,0.125,0.8666666666666667,11.36001388888889,7.0,0.9821428571428571,1
1,1,1,9254,1,1,133.1,1,38,19,3,3,98.6,0,0,0,1,0,0,21,0,0,6,16,2,11.0,0,0,6,12,0,0.0,0,12.7,3.7,-1.7,0,0.3333333333333333,0.0,0.0,-0.3333333333333333,-11.0,5.5,2,0.16666666666666666,0,0,1,2.0,0.16666666666666666,0.9166666666666666,0.0,0.6666666666666667,1
1,1,1,9853,1,1,136.0,1,38,37,9,9,126.9,1,0,0,1,0,1,19,0,0,7,7,7,13.285714285714286,0,0,7,7,7,14.428571428571429,0,11.1,0.6,2.02,2,1.0,1.0,1.0,0.0,1.1428571428571423,13.857142857142858,14,1.0,0,0,0,0.0,1.0,13.857142857142858,7.0,1.0,1
1,17,1,9238,1,1,139.0,1,19,38,4,9,146.7,1,0,0,1,0,1,20,0,0,6,6,6,13.333333333333334,0,0,6,7,6,14.0,0,15.5,2.8,-4.06,2,1.0,1.0,1.0,0.0,0.6666666666666661,13.666666666666668,12,1.0,0,0,0,0.0,1.0,13.666666666666668,6.0,1.0,1
1,1,1,9500,1,1,125.0,1,1,1,9,4,117.0,0,0,0,1,0,1,21,0,0,8,8,8,13.2575,0,0,8,8,8,13.2575,0,9.4,-0.8,-3.12,2,1.0,1.0,1.0,0.0,0.0,13.2575,16,1.0,0,0,0,0.0,1.0,13.2575,8.0,1.0,1
1,44,1,9085,1,39,130.0,1,37,38,9,6,130.0,1,0,0,1,0,0,23,0,0,6,7,0,0.0,0,0,6,7,0,0.0,0,11.1,0.6,2.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,1,2.0,0.0,0.0,0.0,1.0,1
1,17,1,9238,1,1,137.0,1,1,38,5,8,125.8,0,0,0,0,0,1,18,0,0,6,10,6,12.666666666666666,0,0,6,6,2,11.5,0,12.7,3.7,-1.7,0,1.0,0.3333333333333333,0.3333333333333333,-0.6666666666666667,-1.166666666666666,12.083333333333332,8,0.6666666666666666,0,0,1,1.6666666666666667,0.6666666666666666,8.055555555555554,2.0,0.33333333333333326,1
1,1,1,9085,1,1,130.0,1,9,19,4,1,134.2,1,0,0,1,0,0,20,0,0,5,13,0,0.0,5,0,5,5,0,0.0,5,9.4,-0.8,-3.12,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,1,2.0,0.0,0.0,0.0,1.0,1
2,43,2,9147,1,1,160.0,1,37,37,9,9,96.0,0,0,0,0,0,0,29,0,3,5,7,3,12.333333333333334,0,0,5,8,0,0.0,0,10.8,1.4,1.74,0,0.6,0.0,0.0,-0.6,-12.333333333333334,6.166666666666667,3,0.3,0,0,2,3.0,0.3,1.85,0.0,0.4,1
1,18,1,9147,1,1,100.0,1,38,38,5,5,101.8,1,0,0,1,0,0,24,0,0,5,5,5,10.8,0,0,5,11,2,11.0,0,10.8,1.4,1.74,1,1.0,0.4,0.4,-0.6,0.1999999999999993,10.9,7,0.7,0,0,1,1.6,0.7,7.63,2.0,0.4,1
1,1,1,9238,1,1,136.0,1,19,1,4,3,125.2,1,0,0,1,0,0,20,0,0,6,7,6,11.666666666666666,0,0,6,10,6,11.333333333333334,0,7.6,2.6,0.32,2,1.0,1.0,1.0,0.0,-0.33333333333333215,11.5,12,1.0,0,0,1,1.0,1.0,11.5,6.0,1.0,1
2,7,1,9147,1,3,140.0,1,37,37,9,9,140.0,0,0,0,1,0,0,23,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,7.6,2.6,0.32,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,1,2.0,0.0,0.0,0.0,1.0,1
1,51,1,9070,1,1,132.0,1,19,19,153,153,120.0,0,0,0,1,0,1,23,0,0,6,6,6,15.333333333333334,0,0,6,6,6,14.166666666666666,0,11.1,0.6,2.02,2,1.0,1.0,1.0,0.0,-1.1666666666666679,14.75,12,1.0,0,0,0,0.0,1.0,14.75,6.0,1.0,1
1,1,3,9500,1,1,147.0,1,1,1,4,4,134.3,1,0,0,1,0,0,18,0,0,8,8,7,14.2,0,0,8,8,7,14.2,0,12.7,3.7,-1.7,2,0.875,0.875,0.765625,0.0,0.0,14.2,14,0.875,0,0,1,1.125,0.875,12.424999999999999,7.0,1.0,1
1,1,1,9773,1,1,158.0,1,38,38,9,7,144.7,1,0,0,1,0,1,19,0,0,6,6,6,14.833333333333334,0,0,6,6,6,14.666666666666666,0,12.7,3.7,-1.7,2,1.0,1.0,1.0,0.0,-0.16666666666666785,14.75,12,1.0,0,0,0,0.0,1.0,14.75,6.0,1.0,1
1,1,2,9070,1,1,135.0,1,1,1,4,7,129.8,1,0,0,1,0,0,19,0,0,6,6,6,11.833333333333334,0,0,6,7,6,13.0,0,9.4,-0.8,-3.12,2,1.0,1.0,1.0,0.0,1.166666666666666,12.416666666666668,12,1.0,0,0,1,1.0,1.0,12.416666666666668,6.0,1.0,1
1,1,1,9773,1,1,160.0,1,1,38,4,7,146.5,0,0,0,1,0,1,18,0,0,6,7,6,13.428571428571429,0,0,6,10,6,13.5,0,13.9,-0.3,0.79,2,1.0,1.0,1.0,0.0,0.07142857142857117,13.464285714285715,12,1.0,0,0,0,0.0,1.0,13.464285714285715,6.0,1.0,1
1,39,2,9556,1,19,133.1,1,37,37,3,7,117.8,0,0,0,1,0,0,24,0,0,7,10,6,11.416666666666666,0,0,8,9,8,11.9625,0,13.9,-0.3,0.79,2,0.8571428571428571,1.0,0.8571428571428571,0.1428571428571429,0.5458333333333343,11.689583333333333,14,0.9333333333333333,1,0,1,1.0,0.9333333333333333,10.910277777777777,8.0,0.8571428571428571,1
1,17,2,9556,1,1,133.1,1,37,38,9,8,106.0,1,0,0,1,0,0,19,0,0,7,16,2,12.75,0,0,7,12,2,11.0,0,8.9,1.4,3.51,0,0.2857142857142857,0.2857142857142857,0.08163265306122448,0.0,-1.75,11.875,4,0.2857142857142857,0,0,1,1.7142857142857144,0.2857142857142857,3.392857142857143,2.0,1.0,1
1,17,4,9254,1,1,106.0,1,37,19,9,7,116.9,1,0,0,1,0,0,20,0,0,6,7,6,11.5,0,0,6,8,5,12.4,0,11.1,0.6,2.02,2,1.0,0.8333333333333334,0.8333333333333334,-0.16666666666666663,0.9000000000000004,11.95,11,0.9166666666666666,0,0,1,1.1666666666666665,0.9166666666666666,10.954166666666666,5.0,0.8333333333333334,1
1,1,2,9773,1,1,148.0,1,1,19,9,9,141.7,0,0,0,1,0,0,18,0,0,6,6,6,13.833333333333334,0,0,6,6,6,12.666666666666666,0,10.8,1.4,1.74,2,1.0,1.0,1.0,0.0,-1.1666666666666679,13.25,12,1.0,0,0,1,1.0,1.0,13.25,6.0,1.0,1
1,1,5,9500,1,1,130.0,1,19,1,9,5,122.1,1,0,0,1,0,1,19,0,0,7,8,7,11.678571428571429,0,0,8,10,7,13.0375,0,12.4,0.5,1.79,2,1.0,0.875,0.875,-0.125,1.3589285714285708,12.358035714285714,14,0.9333333333333333,1,0,0,0.125,0.9333333333333333,11.534166666666668,7.0,0.875,1
1,1,1,171,1,1,141.0,1,1,19,5,8,141.4,1,0,0,1,0,1,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,13.9,-0.3,0.79,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,0,2.0,0.0,0.0,0.0,1.0,0
1,1,1,9773,1,1,140.0,1,19,37,9,6,135.8,1,0,0,1,0,1,19,0,0,6,6,6,13.0,0,0,6,7,6,13.0,0,10.8,1.4,1.74,2,1.0,1.0,1.0,0.0,0.0,13.0,12,1.0,0,0,0,0.0,1.0,13.0,6.0,1.0,1
1,1,2,9500,1,1,138.0,1,3,3,2,2,127.5,1,0,0,1,0,1,18,0,0,7,7,7,14.485714285714286,0,0,8,9,8,14.58888888888889,0,16.2,0.3,-0.92,2,1.0,1.0,1.0,0.0,0.10317460317460458,14.537301587301588,15,1.0,1,0,0,0.0,1.0,14.537301587301588,8.0,1.0,1
1,42,1,9500,1,1,133.0,1,1,1,4,4,100.0,0,0,0,1,0,0,20,0,1,8,8,7,11.571428571428571,0,1,8,8,7,11.571428571428571,0,12.7,3.7,-1.7,2,0.875,0.875,0.765625,0.0,0.0,11.571428571428571,14,0.875,0,0,1,1.125,0.875,10.125,7.0,1.0,1
1,1,6,9500,1,1,150.0,1,37,38,9,9,131.5,1,0,0,1,0,1,19,0,0,8,8,7,12.657142857142857,0,0,8,8,7,12.657142857142857,0,12.7,3.7,-1.7,2,0.875,0.875,0.765625,0.0,0.0,12.657142857142857,14,0.875,0,0,0,0.125,0.875,11.075,7.0,1.0,1
1,17,1,9147,1,1,117.0,1,37,37,9,9,109.3,0,0,0,0,0,0,22,0,0,5,9,2,10.0,1,0,5,11,1,10.0,0,9.4,-0.8,-3.12,0,0.4,0.2,0.08000000000000002,-0.2,0.0,10.0,3,0.3,0,0,2,2.8,0.3,3.0,1.0,0.8,1
1,1,1,9238,1,1,145.0,1,19,1,6,5,127.9,1,0,0,1,0,0,19,0,0,6,7,6,13.714285714285714,0,0,6,6,6,13.166666666666666,0,12.7,3.7,-1.7,2,1.0,1.0,1.0,0.0,-0.5476190476190474,13.44047619047619,12,1.0,0,0,1,1.0,1.0,13.44047619047619,6.0,1.0,1
1,7,1,9238,1,3,140.0,1,37,37,9,9,140.0,1,0,0,1,0,0,36,0,10,14,21,13,13.071428571428571,0,4,11,16,11,13.0,0,16.2,0.3,-0.92,2,0.9285714285714286,1.0,0.9285714285714286,0.0714285714285714,-0.07142857142857117,13.035714285714285,24,0.96,-3,0,1,1.0,0.96,12.514285714285712,11.0,0.9285714285714286,1
1,44,1,9003,1,39,160.0,1,37,38,9,7,160.0,0,0,0,1,0,1,19,0,0,6,7,6,15.333333333333334,0,0,6,9,6,14.0,0,15.5,2.8,-4.06,2,1.0,1.0,1.0,0.0,-1.333333333333334,14.666666666666668,12,1.0,0,0,0,0.0,1.0,14.666666666666668,6.0,1.0,1
1,17,1,9238,1,1,125.0,1,4,3,1,1,119.8,0,0,0,1,0,0,18,0,0,6,9,5,11.571428571428571,0,0,6,8,6,12.142857142857142,0,16.2,0.3,-0.92,2,0.8333333333333334,1.0,0.8333333333333334,0.16666666666666663,0.5714285714285712,11.857142857142858,11,0.9166666666666666,0,0,1,1.0,0.9166666666666666,10.869047619047619,6.0,0.8333333333333334,1
4,43,4,9991,0,12,133.1,1,37,37,9,9,153.0,0,0,0,0,0,0,40,0,0,5,10,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2,3.0,0.0,0.0,0.0,1.0,1
1,1,2,9500,1,1,139.0,1,38,37,9,7,125.0,1,0,0,1,0,1,19,0,0,7,7,6,12.9,0,0,7,7,6,12.9,0,7.6,2.6,0.32,2,0.8571428571428571,0.8571428571428571,0.7346938775510203,0.0,0.0,12.9,12,0.8571428571428571,0,0,0,0.1428571428571429,0.8571428571428571,11.057142857142857,6.0,1.0,1
4,43,1,9500,1,1,130.0,1,37,37,9,9,103.7,0,0,0,1,0,0,38,0,1,8,12,5,13.126,1,1,8,12,5,13.126,1,10.8,1.4,1.74,1,0.625,0.625,0.390625,0.0,0.0,13.126,10,0.625,0,0,1,1.375,0.625,8.20375,5.0,1.0,1
1,7,1,9085,1,3,120.0,1,37,37,7,7,120.0,0,0,0,1,0,0,32,0,4,10,20,4,11.5,2,3,9,13,3,11.666666666666666,2,15.5,2.8,-4.06,0,0.4,0.3333333333333333,0.13333333333333333,-0.06666666666666671,0.16666666666666607,11.583333333333332,7,0.3684210526315789,-1,0,1,1.6666666666666667,0.3684210526315789,4.267543859649122,3.0,0.9333333333333333,1
1,1,1,9853,1,1,160.0,1,1,37,9,9,146.0,1,0,0,1,0,0,19,0,0,6,11,3,10.333333333333334,0,0,6,10,5,11.8,0,9.4,-0.8,-3.12,1,0.5,0.8333333333333334,0.4166666666666667,0.33333333333333337,1.4666666666666668,11.066666666666666,8,0.6666666666666666,0,0,1,1.1666666666666665,0.6666666666666666,7.377777777777777,5.0,0.6666666666666666,1
1,17,3,9070,1,1,120.0,1,3,1,4,4,116.9,1,0,0,1,0,0,19,0,0,6,6,6,13.5,0,0,6,7,6,13.428571428571429,0,8.9,1.4,3.51,2,1.0,1.0,1.0,0.0,-0.07142857142857117,13.464285714285715,12,1.0,0,0,1,1.0,1.0,13.464285714285715,6.0,1.0,1
2,39,1,9147,1,1,130.0,1,37,37,9,9,117.9,0,0,0,1,0,0,35,0,0,1,1,0,0.0,1,0,5,0,0,0.0,0,10.8,1.4,1.74,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,0,1,2.0,0.0,0.0,0.0,1.0,1
1,1,1,9147,1,1,124.0,1,38,19,3,10,128.6,1,0,0,1,0,0,20,0,0,5,5,4,12.0,0,0,4,4,2,11.5,0,7.6,2.6,0.32,1,0.8,0.5,0.4,-0.30000000000000004,-0.5,11.75,6,0.6666666666666666,-1,0,1,1.5,0.6666666666666666,7.833333333333333,2.0,0.7,1
1,17,1,9853,1,1,150.0,1,19,19,3,4,135.0,0,0,0,1,0,0,29,0,2,8,10,7,11.142857142857142,0,2,8,11,8,11.375,0,12.7,3.7,-1.7,2,0.875,1.0,0.875,0.125,0.23214285714285765,11.258928571428571,15,0.9375,0,0,1,1.0,0.9375,10.555245535714285,8.0,0.875,1
1,1,1,9991,0,1,140.0,1,37,37,9,9,124.6,0,0,0,1,0,0,29,0,0,5,11,5,11.4,0,0,5,10,4,10.25,0,15.5,2.8,-4.06,1,1.0,0.8,0.8,-0.19999999999999996,-1.1500000000000004,10.825,9,0.9,0,0,1,1.2,0.9,9.7425,4.0,0.8,1
1,1,6,9500,1,1,143.0,1,38,19,7,9,129.5,1,0,0,1,0,1,18,0,0,8,8,7,13.79857142857143,0,0,8,8,7,13.79857142857143,0,10.8,1.4,1.74,2,0.875,0.875,0.765625,0.0,0.0,13.79857142857143,14,0.875,0,0,0,0.125,0.875,12.07375,7.0,1.0,1
2,39,1,8014,0,19,100.0,1,38,19,0,10,111.3,0,0,1,0,0,0,25,0,0,6,7,6,13.333333333333334,0,0,6,6,6,13.5,0,7.6,2.6,0.32,2,1.0,1.0,1.0,0.0,0.16666666666666607,13.416666666666668,12,1.0,0,0,3,3.0,1.0,13.416666666666668,6.0,1.0,1
4,39,1,8014,0,19,133.1,1,37,37,9,9,95.0,0,0,1,0,0,0,50,0,0,6,11,0,0.0,0,0,5,6,0,0.0,0,8.9,1.4,3.51,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-1,0,3,4.0,0.0,0.0,0.0,1.0,1
1,1,5,9119,1,1,132.0,1,38,19,5,3,119.1,0,0,0,1,0,0,18,0,0,5,11,0,0.0,0,0,5,8,0,0.0,0,9.4,-0.8,-3.12,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,1,2.0,0.0,0.0,0.0,1.0,1
1,17,1,9085,1,1,131.0,1,38,38,191,174,125.4,1,0,0,1,0,0,20,0,0,6,13,6,15.692307692307692,0,0,6,13,5,14.428571428571429,0,15.5,2.8,-4.06,2,1.0,0.8333333333333334,0.8333333333333334,-0.16666666666666663,-1.2637362637362628,15.06043956043956,11,0.9166666666666666,0,0,1,1.1666666666666665,0.9166666666666666,13.805402930402929,5.0,0.8333333333333334,1
1,16,1,9003,1,1,147.0,1,1,37,4,9,140.7,1,0,1,1,0,1,20,0,13,18,19,18,15.052631578947368,0,11,13,13,13,14.538461538461538,0,15.5,2.8,-4.06,2,1.0,1.0,1.0,0.0,-0.5141700404858298,14.795546558704453,31,1.0,-5,0,1,1.0,1.0,14.795546558704453,13.0,1.0,1
1,43,1,9991,0,1,141.0,1,37,37,9,9,131.9,0,0,0,1,0,0,21,0,6,10,20,6,11.5,0,5,10,17,5,12.4,0,9.4,-0.8,-3.12,0,0.6,0.5,0.3,-0.09999999999999998,0.9000000000000004,11.95,11,0.55,0,0,1,1.5,0.55,6.5725,5.0,0.9,1
1,39,1,9238,1,1,160.0,1,38,1,9,3,124.0,0,0,1,1,1,0,28,0,2,8,15,7,11.0,0,0,6,17,1,10.0,0,10.8,1.4,1.74,1,0.875,0.16666666666666666,0.14583333333333331,-0.7083333333333334,-1.0,10.5,8,0.5714285714285714,-2,0,2,2.8333333333333335,0.5714285714285714,6.0,1.0,0.29166666666666663,1
1,1,1,9254,1,1,135.0,1,38,37,9,7,139.2,0,0,0,1,1,1,19,0,0,6,6,6,13.0,0,0,6,6,6,13.166666666666666,0,12.4,0.5,1.79,2,1.0,1.0,1.0,0.0,0.16666666666666607,13.083333333333332,12,1.0,0,0,0,0.0,1.0,13.083333333333332,6.0,1.0,1
1,1,1,9500,1,1,133.0,1,37,37,9,7,121.8,0,0,0,1,1,1,18,0,0,8,8,8,12.93875,0,0,8,8,8,12.93875,0,9.4,-0.8,-3.12,2,1.0,1.0,1.0,0.0,0.0,12.93875,16,1.0,0,0,0,0.0,1.0,12.93875,8.0,1.0,1
1,44,1,9003,1,39,130.0,1,37,37,9,10,130.0,0,0,0,1,1,0,25,0,0,6,6,0,0.0,0,0,6,8,0,0.0,0,15.5,2.8,-4.06,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,1,2.0,0.0,0.0,0.0,1.0,1
2,39,1,9500,1,1,133.1,1,37,37,9,9,130.1,0,0,0,0,1,0,37,0,0,7,10,5,13.0,0,0,7,9,5,12.88,0,11.1,0.6,2.02,0,0.7142857142857143,0.7142857142857143,0.5102040816326531,0.0,-0.11999999999999922,12.940000000000001,10,0.7142857142857143,0,0,2,2.2857142857142856,0.7142857142857143,9.242857142857144,5.0,1.0,1
1,1,2,9500,1,1,149.0,1,19,1,9,9,137.8,1,0,0,1,1,0,18,0,0,8,8,7,13.0,0,0,8,8,7,13.0,0,12.7,3.7,-1.7,2,0.875,0.875,0.765625,0.0,0.0,13.0,14,0.875,0,0,1,1.125,0.875,11.375,7.0,1.0,1
1,1,1,9670,1,1,130.0,1,1,1,0,0,119.5,0,0,0,0,1,0,19,0,0,5,5,0,0.0,0,0,6,0,0,0.0,0,9.4,-0.8,-3.12,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,2,3.0,0.0,0.0,0.0,1.0,1
1,1,1,9238,1,1,106.0,1,1,1,3,3,105.0,0,0,0,1,1,0,20,0,0,6,9,5,11.0,0,0,6,9,5,12.166666666666666,0,11.1,0.6,2.02,2,0.8333333333333334,0.8333333333333334,0.6944444444444445,0.0,1.166666666666666,11.583333333333332,10,0.8333333333333334,0,0,1,1.1666666666666665,0.8333333333333334,9.652777777777777,5.0,1.0,1
1,1,1,171,1,1,162.0,1,37,37,9,9,142.8,1,0,0,1,1,0,21,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.7,3.7,-1.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,1,3.0,0.0,0.0,0.0,1.0,0
2,43,3,9991,0,1,120.0,1,37,37,9,9,128.2,1,0,0,1,1,0,32,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,1,2.0,0.0,0.0,0.0,1.0,1
2,39,1,9991,0,19,133.1,1,38,38,7,8,120.0,0,0,0,1,1,0,39,0,0,5,9,0,0.0,0,0,5,5,1,10.0,0,12.7,3.7,-1.7,0,0.0,0.2,0.0,0.2,10.0,5.0,1,0.1,0,0,1,1.8,0.1,0.5,1.0,0.8,1
1,7,1,9119,1,3,130.0,1,37,37,9,9,130.0,0,0,0,0,1,0,33,0,0,5,6,0,0.0,0,0,5,5,0,0.0,0,12.7,3.7,-1.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2,3.0,0.0,0.0,0.0,1.0,1
1,17,2,9670,1,1,128.0,1,37,38,5,8,121.7,0,0,0,1,1,1,20,0,0,5,5,5,12.4,0,0,5,5,4,10.75,0,9.4,-0.8,-3.12,2,1.0,0.8,0.8,-0.19999999999999996,-1.6500000000000004,11.575,9,0.9,0,0,0,0.19999999999999996,0.9,10.4175,4.0,0.8,1
1,1,1,9003,1,1,124.0,1,38,19,9,7,116.0,0,0,0,1,1,0,19,0,0,6,8,6,15.5,0,0,6,10,6,14.1,0,16.2,0.3,-0.92,2,1.0,1.0,1.0,0.0,-1.4000000000000004,14.8,12,1.0,0,0,1,1.0,1.0,14.8,6.0,1.0,1
2,39,1,9991,0,1,133.1,1,37,37,5,8,133.2,0,0,0,0,1,0,43,0,0,5,13,2,11.5,0,0,5,12,3,10.8,0,13.9,-0.3,0.79,0,0.4,0.6,0.24,0.19999999999999996,-0.6999999999999993,11.15,5,0.5,0,0,2,2.4,0.5,5.575,3.0,0.8,1
1,1,2,9773,1,1,140.0,1,38,38,5,7,126.4,1,0,0,1,1,1,18,0,0,6,8,6,12.666666666666666,0,0,6,6,6,13.5,0,12.7,3.7,-1.7,2,1.0,1.0,1.0,0.0,0.8333333333333339,13.083333333333332,12,1.0,0,0,0,0.0,1.0,13.083333333333332,6.0,1.0,1
1,39,1,9070,1,1,140.0,1,37,37,9,10,118.0,0,0,1,1,1,1,45,0,0,6,6,6,13.5,0,0,6,6,0,0.0,0,16.2,0.3,-0.92,0,1.0,0.0,0.0,-1.0,-13.5,6.75,6,0.5,0,0,1,2.0,0.5,3.375,0.0,0.0,1
1,15,1,9670,1,1,160.0,1,37,12,9,9,149.5,1,0,0,0,1,0,19,0,0,6,6,6,13.0,0,0,6,8,6,13.0,0,13.9,-0.3,0.79,2,1.0,1.0,1.0,0.0,0.0,13.0,12,1.0,0,0,2,2.0,1.0,13.0,6.0,1.0,1
1,44,1,9003,1,39,130.0,1,1,3,9,6,130.0,0,0,0,1,1,1,21,0,0,6,15,6,11.714285714285714,0,0,6,8,4,11.75,0,13.9,-0.3,0.79,2,1.0,0.6666666666666666,0.6666666666666666,-0.33333333333333337,0.035714285714286476,11.732142857142858,10,0.8333333333333334,0,0,0,0.33333333333333337,0.8333333333333334,9.776785714285715,4.0,0.6666666666666666,1
1,1,1,9670,1,1,141.0,1,1,1,5,9,126.3,0,0,0,1,1,1,18,0,0,6,8,6,12.166666666666666,0,0,6,7,5,13.0,0,13.9,-0.3,0.79,2,1.0,0.8333333333333334,0.8333333333333334,-0.16666666666666663,0.8333333333333339,12.583333333333332,11,0.9166666666666666,0,0,0,0.16666666666666663,0.9166666666666666,11.534722222222221,5.0,0.8333333333333334,1
1,17,3,9147,1,1,127.0,1,37,37,5,7,116.2,0,0,0,1,1,0,18,0,0,5,10,0,0.0,1,0,5,13,0,0.0,0,9.4,-0.8,-3.12,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,1,2.0,0.0,0.0,0.0,1.0,1
1,17,1,9254,1,1,126.0,1,37,37,5,1,126.0,0,0,0,0,1,0,29,0,0,6,12,0,0.0,0,0,6,6,0,0.0,6,9.4,-0.8,-3.12,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2,3.0,0.0,0.0,0.0,1.0,1
1,1,1,9670,1,1,131.0,1,1,1,4,9,122.3,0,0,0,1,1,0,19,0,0,5,6,5,11.5,0,0,5,5,5,11.6,0,9.4,-0.8,-3.12,2,1.0,1.0,1.0,0.0,0.09999999999999964,11.55,10,1.0,0,0,1,1.0,1.0,11.55,5.0,1.0,1
1,44,1,9070,1,39,130.0,1,1,1,9,9,131.8,0,0,0,1,1,1,22,0,2,7,7,7,12.285714285714286,0,5,9,10,8,12.375,0,12.4,0.5,1.79,2,1.0,0.8888888888888888,0.8888888888888888,-0.11111111111111116,0.08928571428571352,12.330357142857142,15,0.9375,2,0,0,0.11111111111111116,0.9375,11.559709821428571,8.0,0.8888888888888888,1
1,44,1,9130,1,39,140.0,1,1,19,4,7,140.0,0,0,0,1,1,0,20,0,2,6,12,5,12.4,0,1,6,11,2,15.0,0,13.9,-0.3,0.79,1,0.8333333333333334,0.3333333333333333,0.2777777777777778,-0.5,2.5999999999999996,13.7,7,0.5833333333333334,0,0,1,1.6666666666666667,0.5833333333333334,7.991666666666667,2.0,0.5,1
4,39,1,9670,1,19,133.1,1,37,37,9,7,130.0,0,0,1,1,1,1,29,0,0,6,16,1,14.0,0,0,6,7,0,0.0,0,11.1,0.6,2.02,0,0.16666666666666666,0.0,0.0,-0.16666666666666666,-14.0,7.0,1,0.08333333333333333,0,0,1,2.0,0.08333333333333333,0.5833333333333333,0.0,0.8333333333333334,1
